# Time (a.u.)	Order parameter |r|
20.2440	9.2415291e-01
20.2450	9.2415103e-01
20.2460	9.2414915e-01
20.2470	9.2414726e-01
20.2480	9.2414538e-01
20.2490	9.2414350e-01
20.2500	9.2414162e-01
20.2510	9.2413974e-01
20.2520	9.2413785e-01
20.2530	9.2413597e-01
20.2540	9.2413409e-01
20.2550	9.2413222e-01
20.2560	9.2413034e-01
20.2570	9.2412846e-01
20.2580	9.2412658e-01
20.2590	9.2412470e-01
20.2600	9.2412283e-01
20.2610	9.2412095e-01
20.2620	9.2411908e-01
20.2630	9.2411721e-01
20.2640	9.2411533e-01
20.2650	9.2411346e-01
20.2660	9.2411159e-01
20.2670	9.2410972e-01
20.2680	9.2410785e-01
20.2690	9.2410598e-01
20.2700	9.2410411e-01
20.2710	9.2410224e-01
20.2720	9.2410038e-01
20.2730	9.2409851e-01
20.2740	9.2409665e-01
20.2750	9.2409479e-01
20.2760	9.2409292e-01
20.2770	9.2409106e-01
20.2780	9.2408920e-01
20.2790	9.2408734e-01
20.2800	9.2408549e-01
20.2810	9.2408363e-01
20.2820	9.2408177e-01
20.2830	9.2407992e-01
20.2840	9.2407806e-01
20.2850	9.2407621e-01
20.2860	9.2407436e-01
20.2870	9.2407251e-01
20.2880	9.2407066e-01
20.2890	9.2406881e-01
20.2900	9.2406697e-01
20.2910	9.2406512e-01
20.2920	9.2406328e-01
20.2930	9.2406143e-01
20.2940	9.2405959e-01
20.2950	9.2405775e-01
20.2960	9.2405591e-01
20.2970	9.2405407e-01
20.2980	9.2405224e-01
20.2990	9.2405040e-01
20.3000	9.2404857e-01
20.3010	9.2404674e-01
20.3020	9.2404491e-01
20.3030	9.2404308e-01
20.3040	9.2404125e-01
20.3050	9.2403942e-01
20.3060	9.2403759e-01
20.3070	9.2403577e-01
20.3080	9.2403395e-01
20.3090	9.2403213e-01
20.3100	9.2403031e-01
20.3110	9.2402849e-01
20.3120	9.2402667e-01
20.3130	9.2402486e-01
20.3140	9.2402304e-01
20.3150	9.2402123e-01
20.3160	9.2401942e-01
20.3170	9.2401761e-01
20.3180	9.2401580e-01
20.3190	9.2401400e-01
20.3200	9.2401219e-01
20.3210	9.2401039e-01
20.3220	9.2400859e-01
20.3230	9.2400679e-01
20.3240	9.2400499e-01
20.3250	9.2400319e-01
20.3260	9.2400140e-01
20.3270	9.2399960e-01
20.3280	9.2399781e-01
20.3290	9.2399602e-01
20.3300	9.2399423e-01
20.3310	9.2399244e-01
20.3320	9.2399066e-01
20.3330	9.2398887e-01
20.3340	9.2398709e-01
20.3350	9.2398531e-01
20.3360	9.2398353e-01
20.3370	9.2398175e-01
20.3380	9.2397998e-01
20.3390	9.2397821e-01
20.3400	9.2397643e-01
20.3410	9.2397466e-01
20.3420	9.2397289e-01
20.3430	9.2397113e-01
20.3440	9.2396936e-01
20.3450	9.2396760e-01
20.3460	9.2396584e-01
20.3470	9.2396408e-01
20.3480	9.2396232e-01
20.3490	9.2396056e-01
20.3500	9.2395881e-01
20.3510	9.2395705e-01
20.3520	9.2395530e-01
20.3530	9.2395355e-01
20.3540	9.2395180e-01
20.3550	9.2395006e-01
20.3560	9.2394831e-01
20.3570	9.2394657e-01
20.3580	9.2394483e-01
20.3590	9.2394309e-01
20.3600	9.2394135e-01
20.3610	9.2393962e-01
20.3620	9.2393788e-01
20.3630	9.2393615e-01
20.3640	9.2393442e-01
20.3650	9.2393269e-01
20.3660	9.2393097e-01
20.3670	9.2392924e-01
20.3680	9.2392752e-01
20.3690	9.2392580e-01
20.3700	9.2392408e-01
20.3710	9.2392236e-01
20.3720	9.2392065e-01
20.3730	9.2391893e-01
20.3740	9.2391722e-01
20.3750	9.2391551e-01
20.3760	9.2391380e-01
20.3770	9.2391210e-01
20.3780	9.2391039e-01
20.3790	9.2390869e-01
20.3800	9.2390699e-01
20.3810	9.2390529e-01
20.3820	9.2390359e-01
20.3830	9.2390190e-01
20.3840	9.2390021e-01
20.3850	9.2389852e-01
20.3860	9.2389683e-01
20.3870	9.2389514e-01
20.3880	9.2389345e-01
20.3890	9.2389177e-01
20.3900	9.2389009e-01
20.3910	9.2388841e-01
20.3920	9.2388673e-01
20.3930	9.2388505e-01
20.3940	9.2388338e-01
20.3950	9.2388171e-01
20.3960	9.2388003e-01
20.3970	9.2387837e-01
20.3980	9.2387670e-01
20.3990	9.2387503e-01
20.4000	9.2387337e-01
20.4010	9.2387171e-01
20.4020	9.2387005e-01
20.4030	9.2386839e-01
20.4040	9.2386674e-01
20.4050	9.2386508e-01
20.4060	9.2386343e-01
20.4070	9.2386178e-01
20.4080	9.2386014e-01
20.4090	9.2385849e-01
20.4100	9.2385685e-01
20.4110	9.2385520e-01
20.4120	9.2385356e-01
20.4130	9.2385192e-01
20.4140	9.2385029e-01
20.4150	9.2384865e-01
20.4160	9.2384702e-01
20.4170	9.2384539e-01
20.4180	9.2384376e-01
20.4190	9.2384213e-01
20.4200	9.2384051e-01
20.4210	9.2383889e-01
20.4220	9.2383727e-01
20.4230	9.2383565e-01
20.4240	9.2383403e-01
20.4250	9.2383241e-01
20.4260	9.2383080e-01
20.4270	9.2382919e-01
20.4280	9.2382758e-01
20.4290	9.2382597e-01
20.4300	9.2382436e-01
20.4310	9.2382276e-01
20.4320	9.2382116e-01
20.4330	9.2381956e-01
20.4340	9.2381796e-01
20.4350	9.2381636e-01
20.4360	9.2381477e-01
20.4370	9.2381318e-01
20.4380	9.2381159e-01
20.4390	9.2381000e-01
20.4400	9.2380841e-01
20.4410	9.2380682e-01
20.4420	9.2380524e-01
20.4430	9.2380366e-01
20.4440	9.2380208e-01
20.4450	9.2380050e-01
20.4460	9.2379893e-01
20.4470	9.2379735e-01
20.4480	9.2379578e-01
20.4490	9.2379421e-01
20.4500	9.2379265e-01
20.4510	9.2379108e-01
20.4520	9.2378952e-01
20.4530	9.2378795e-01
20.4540	9.2378639e-01
20.4550	9.2378483e-01
20.4560	9.2378328e-01
20.4570	9.2378172e-01
20.4580	9.2378017e-01
20.4590	9.2377862e-01
20.4600	9.2377707e-01
20.4610	9.2377552e-01
20.4620	9.2377398e-01
20.4630	9.2377243e-01
20.4640	9.2377089e-01
20.4650	9.2376935e-01
20.4660	9.2376782e-01
20.4670	9.2376628e-01
20.4680	9.2376475e-01
20.4690	9.2376321e-01
20.4700	9.2376168e-01
20.4710	9.2376015e-01
20.4720	9.2375863e-01
20.4730	9.2375710e-01
20.4740	9.2375558e-01
20.4750	9.2375406e-01
20.4760	9.2375254e-01
20.4770	9.2375102e-01
20.4780	9.2374951e-01
20.4790	9.2374799e-01
20.4800	9.2374648e-01
20.4810	9.2374497e-01
20.4820	9.2374346e-01
20.4830	9.2374196e-01
20.4840	9.2374045e-01
20.4850	9.2373895e-01
20.4860	9.2373745e-01
20.4870	9.2373595e-01
20.4880	9.2373446e-01
20.4890	9.2373296e-01
20.4900	9.2373147e-01
20.4910	9.2372998e-01
20.4920	9.2372849e-01
20.4930	9.2372700e-01
20.4940	9.2372551e-01
20.4950	9.2372403e-01
20.4960	9.2372255e-01
20.4970	9.2372107e-01
20.4980	9.2371959e-01
20.4990	9.2371811e-01
20.5000	9.2371664e-01
20.5010	9.2371516e-01
20.5020	9.2371369e-01
20.5030	9.2371222e-01
20.5040	9.2371075e-01
20.5050	9.2370929e-01
20.5060	9.2370782e-01
20.5070	9.2370636e-01
20.5080	9.2370490e-01
20.5090	9.2370344e-01
20.5100	9.2370198e-01
20.5110	9.2370053e-01
20.5120	9.2369908e-01
20.5130	9.2369762e-01
20.5140	9.2369617e-01
20.5150	9.2369473e-01
20.5160	9.2369328e-01
20.5170	9.2369184e-01
20.5180	9.2369039e-01
20.5190	9.2368895e-01
20.5200	9.2368751e-01
20.5210	9.2368607e-01
20.5220	9.2368464e-01
20.5230	9.2368321e-01
20.5240	9.2368177e-01
20.5250	9.2368034e-01
20.5260	9.2367891e-01
20.5270	9.2367749e-01
20.5280	9.2367606e-01
20.5290	9.2367464e-01
20.5300	9.2367322e-01
20.5310	9.2367180e-01
20.5320	9.2367038e-01
20.5330	9.2366896e-01
20.5340	9.2366755e-01
20.5350	9.2366613e-01
20.5360	9.2366472e-01
20.5370	9.2366331e-01
20.5380	9.2366191e-01
20.5390	9.2366050e-01
20.5400	9.2365910e-01
20.5410	9.2365769e-01
20.5420	9.2365629e-01
20.5430	9.2365489e-01
20.5440	9.2365350e-01
20.5450	9.2365210e-01
20.5460	9.2365071e-01
20.5470	9.2364931e-01
20.5480	9.2364792e-01
20.5490	9.2364653e-01
20.5500	9.2364515e-01
20.5510	9.2364376e-01
20.5520	9.2364238e-01
20.5530	9.2364100e-01
20.5540	9.2363961e-01
20.5550	9.2363824e-01
20.5560	9.2363686e-01
20.5570	9.2363548e-01
20.5580	9.2363411e-01
20.5590	9.2363274e-01
20.5600	9.2363137e-01
20.5610	9.2363000e-01
20.5620	9.2362863e-01
20.5630	9.2362727e-01
20.5640	9.2362590e-01
20.5650	9.2362454e-01
20.5660	9.2362318e-01
20.5670	9.2362182e-01
20.5680	9.2362046e-01
20.5690	9.2361911e-01
20.5700	9.2361775e-01
20.5710	9.2361640e-01
20.5720	9.2361505e-01
20.5730	9.2361370e-01
20.5740	9.2361235e-01
20.5750	9.2361101e-01
20.5760	9.2360966e-01
20.5770	9.2360832e-01
20.5780	9.2360698e-01
20.5790	9.2360564e-01
20.5800	9.2360430e-01
20.5810	9.2360297e-01
20.5820	9.2360163e-01
20.5830	9.2360030e-01
20.5840	9.2359897e-01
20.5850	9.2359764e-01
20.5860	9.2359631e-01
20.5870	9.2359498e-01
20.5880	9.2359366e-01
20.5890	9.2359234e-01
20.5900	9.2359101e-01
20.5910	9.2358969e-01
20.5920	9.2358838e-01
20.5930	9.2358706e-01
20.5940	9.2358574e-01
20.5950	9.2358443e-01
20.5960	9.2358312e-01
20.5970	9.2358181e-01
20.5980	9.2358050e-01
20.5990	9.2357919e-01
20.6000	9.2357788e-01
20.6010	9.2357658e-01
20.6020	9.2357528e-01
20.6030	9.2357397e-01
20.6040	9.2357267e-01
20.6050	9.2357138e-01
20.6060	9.2357008e-01
20.6070	9.2356878e-01
20.6080	9.2356749e-01
20.6090	9.2356620e-01
20.6100	9.2356491e-01
20.6110	9.2356362e-01
20.6120	9.2356233e-01
20.6130	9.2356104e-01
20.6140	9.2355976e-01
20.6150	9.2355848e-01
20.6160	9.2355719e-01
20.6170	9.2355591e-01
20.6180	9.2355464e-01
20.6190	9.2355336e-01
20.6200	9.2355208e-01
20.6210	9.2355081e-01
20.6220	9.2354954e-01
20.6230	9.2354827e-01
20.6240	9.2354700e-01
20.6250	9.2354573e-01
20.6260	9.2354446e-01
20.6270	9.2354320e-01
20.6280	9.2354193e-01
20.6290	9.2354067e-01
20.6300	9.2353941e-01
20.6310	9.2353815e-01
20.6320	9.2353689e-01
20.6330	9.2353564e-01
20.6340	9.2353438e-01
20.6350	9.2353313e-01
20.6360	9.2353188e-01
20.6370	9.2353062e-01
20.6380	9.2352938e-01
20.6390	9.2352813e-01
20.6400	9.2352688e-01
20.6410	9.2352564e-01
20.6420	9.2352439e-01
20.6430	9.2352315e-01
20.6440	9.2352191e-01
20.6450	9.2352067e-01
20.6460	9.2351943e-01
20.6470	9.2351820e-01
20.6480	9.2351696e-01
20.6490	9.2351573e-01
20.6500	9.2351450e-01
20.6510	9.2351327e-01
20.6520	9.2351204e-01
20.6530	9.2351081e-01
20.6540	9.2350958e-01
20.6550	9.2350836e-01
20.6560	9.2350713e-01
20.6570	9.2350591e-01
20.6580	9.2350469e-01
20.6590	9.2350347e-01
20.6600	9.2350225e-01
20.6610	9.2350104e-01
20.6620	9.2349982e-01
20.6630	9.2349861e-01
20.6640	9.2349740e-01
20.6650	9.2349618e-01
20.6660	9.2349497e-01
20.6670	9.2349377e-01
20.6680	9.2349256e-01
20.6690	9.2349135e-01
20.6700	9.2349015e-01
20.6710	9.2348895e-01
20.6720	9.2348774e-01
20.6730	9.2348654e-01
20.6740	9.2348534e-01
20.6750	9.2348415e-01
20.6760	9.2348295e-01
20.6770	9.2348175e-01
20.6780	9.2348056e-01
20.6790	9.2347937e-01
20.6800	9.2347818e-01
20.6810	9.2347699e-01
20.6820	9.2347580e-01
20.6830	9.2347461e-01
20.6840	9.2347343e-01
20.6850	9.2347224e-01
20.6860	9.2347106e-01
20.6870	9.2346988e-01
20.6880	9.2346870e-01
20.6890	9.2346752e-01
20.6900	9.2346634e-01
20.6910	9.2346516e-01
20.6920	9.2346399e-01
20.6930	9.2346281e-01
20.6940	9.2346164e-01
20.6950	9.2346047e-01
20.6960	9.2345930e-01
20.6970	9.2345813e-01
20.6980	9.2345696e-01
20.6990	9.2345579e-01
20.7000	9.2345463e-01
20.7010	9.2345346e-01
20.7020	9.2345230e-01
20.7030	9.2345114e-01
20.7040	9.2344998e-01
20.7050	9.2344882e-01
20.7060	9.2344766e-01
20.7070	9.2344651e-01
20.7080	9.2344535e-01
20.7090	9.2344420e-01
20.7100	9.2344305e-01
20.7110	9.2344189e-01
20.7120	9.2344074e-01
20.7130	9.2343959e-01
20.7140	9.2343845e-01
20.7150	9.2343730e-01
20.7160	9.2343615e-01
20.7170	9.2343501e-01
20.7180	9.2343387e-01
20.7190	9.2343273e-01
20.7200	9.2343158e-01
20.7210	9.2343045e-01
20.7220	9.2342931e-01
20.7230	9.2342817e-01
20.7240	9.2342703e-01
20.7250	9.2342590e-01
20.7260	9.2342477e-01
20.7270	9.2342363e-01
20.7280	9.2342250e-01
20.7290	9.2342137e-01
20.7300	9.2342025e-01
20.7310	9.2341912e-01
20.7320	9.2341799e-01
20.7330	9.2341687e-01
20.7340	9.2341574e-01
20.7350	9.2341462e-01
20.7360	9.2341350e-01
20.7370	9.2341238e-01
20.7380	9.2341126e-01
20.7390	9.2341014e-01
20.7400	9.2340902e-01
20.7410	9.2340791e-01
20.7420	9.2340679e-01
20.7430	9.2340568e-01
20.7440	9.2340457e-01
20.7450	9.2340346e-01
20.7460	9.2340235e-01
20.7470	9.2340124e-01
20.7480	9.2340013e-01
20.7490	9.2339902e-01
20.7500	9.2339792e-01
20.7510	9.2339681e-01
20.7520	9.2339571e-01
20.7530	9.2339461e-01
20.7540	9.2339351e-01
20.7550	9.2339241e-01
20.7560	9.2339131e-01
20.7570	9.2339021e-01
20.7580	9.2338911e-01
20.7590	9.2338802e-01
20.7600	9.2338692e-01
20.7610	9.2338583e-01
20.7620	9.2338474e-01
20.7630	9.2338365e-01
20.7640	9.2338255e-01
20.7650	9.2338147e-01
20.7660	9.2338038e-01
20.7670	9.2337929e-01
20.7680	9.2337821e-01
20.7690	9.2337712e-01
20.7700	9.2337604e-01
20.7710	9.2337495e-01
20.7720	9.2337387e-01
20.7730	9.2337279e-01
20.7740	9.2337171e-01
20.7750	9.2337063e-01
20.7760	9.2336956e-01
20.7770	9.2336848e-01
20.7780	9.2336741e-01
20.7790	9.2336633e-01
20.7800	9.2336526e-01
20.7810	9.2336419e-01
20.7820	9.2336312e-01
20.7830	9.2336205e-01
20.7840	9.2336098e-01
20.7850	9.2335991e-01
20.7860	9.2335884e-01
20.7870	9.2335778e-01
20.7880	9.2335671e-01
20.7890	9.2335565e-01
20.7900	9.2335459e-01
20.7910	9.2335352e-01
20.7920	9.2335246e-01
20.7930	9.2335140e-01
20.7940	9.2335034e-01
20.7950	9.2334929e-01
20.7960	9.2334823e-01
20.7970	9.2334717e-01
20.7980	9.2334612e-01
20.7990	9.2334507e-01
20.8000	9.2334401e-01
20.8010	9.2334296e-01
20.8020	9.2334191e-01
20.8030	9.2334086e-01
20.8040	9.2333981e-01
20.8050	9.2333876e-01
20.8060	9.2333772e-01
20.8070	9.2333667e-01
20.8080	9.2333563e-01
20.8090	9.2333458e-01
20.8100	9.2333354e-01
20.8110	9.2333250e-01
20.8120	9.2333146e-01
20.8130	9.2333042e-01
20.8140	9.2332938e-01
20.8150	9.2332834e-01
20.8160	9.2332730e-01
20.8170	9.2332627e-01
20.8180	9.2332523e-01
20.8190	9.2332420e-01
20.8200	9.2332316e-01
20.8210	9.2332213e-01
20.8220	9.2332110e-01
20.8230	9.2332007e-01
20.8240	9.2331904e-01
20.8250	9.2331801e-01
20.8260	9.2331698e-01
20.8270	9.2331596e-01
20.8280	9.2331493e-01
20.8290	9.2331391e-01
20.8300	9.2331288e-01
20.8310	9.2331186e-01
20.8320	9.2331084e-01
20.8330	9.2330981e-01
20.8340	9.2330879e-01
20.8350	9.2330777e-01
20.8360	9.2330676e-01
20.8370	9.2330574e-01
20.8380	9.2330472e-01
20.8390	9.2330371e-01
20.8400	9.2330269e-01
20.8410	9.2330168e-01
20.8420	9.2330066e-01
20.8430	9.2329965e-01
20.8440	9.2329864e-01
20.8450	9.2329763e-01
20.8460	9.2329662e-01
20.8470	9.2329561e-01
20.8480	9.2329460e-01
20.8490	9.2329359e-01
20.8500	9.2329259e-01
20.8510	9.2329158e-01
20.8520	9.2329058e-01
20.8530	9.2328957e-01
20.8540	9.2328857e-01
20.8550	9.2328757e-01
20.8560	9.2328657e-01
20.8570	9.2328557e-01
20.8580	9.2328457e-01
20.8590	9.2328357e-01
20.8600	9.2328257e-01
20.8610	9.2328158e-01
20.8620	9.2328058e-01
20.8630	9.2327959e-01
20.8640	9.2327859e-01
20.8650	9.2327760e-01
20.8660	9.2327660e-01
20.8670	9.2327561e-01
20.8680	9.2327462e-01
20.8690	9.2327363e-01
20.8700	9.2327264e-01
20.8710	9.2327165e-01
20.8720	9.2327067e-01
20.8730	9.2326968e-01
20.8740	9.2326869e-01
20.8750	9.2326771e-01
20.8760	9.2326672e-01
20.8770	9.2326574e-01
20.8780	9.2326476e-01
20.8790	9.2326377e-01
20.8800	9.2326279e-01
20.8810	9.2326181e-01
20.8820	9.2326083e-01
20.8830	9.2325985e-01
20.8840	9.2325888e-01
20.8850	9.2325790e-01
20.8860	9.2325692e-01
20.8870	9.2325595e-01
20.8880	9.2325497e-01
20.8890	9.2325400e-01
20.8900	9.2325302e-01
20.8910	9.2325205e-01
20.8920	9.2325108e-01
20.8930	9.2325011e-01
20.8940	9.2324914e-01
20.8950	9.2324817e-01
20.8960	9.2324720e-01
20.8970	9.2324623e-01
20.8980	9.2324526e-01
20.8990	9.2324430e-01
20.9000	9.2324333e-01
20.9010	9.2324236e-01
20.9020	9.2324140e-01
20.9030	9.2324044e-01
20.9040	9.2323947e-01
20.9050	9.2323851e-01
20.9060	9.2323755e-01
20.9070	9.2323659e-01
20.9080	9.2323563e-01
20.9090	9.2323467e-01
20.9100	9.2323371e-01
20.9110	9.2323275e-01
20.9120	9.2323180e-01
20.9130	9.2323084e-01
20.9140	9.2322989e-01
20.9150	9.2322893e-01
20.9160	9.2322798e-01
20.9170	9.2322702e-01
20.9180	9.2322607e-01
20.9190	9.2322512e-01
20.9200	9.2322417e-01
20.9210	9.2322322e-01
20.9220	9.2322227e-01
20.9230	9.2322132e-01
20.9240	9.2322037e-01
20.9250	9.2321942e-01
20.9260	9.2321847e-01
20.9270	9.2321753e-01
20.9280	9.2321658e-01
20.9290	9.2321564e-01
20.9300	9.2321469e-01
20.9310	9.2321375e-01
20.9320	9.2321280e-01
20.9330	9.2321186e-01
20.9340	9.2321092e-01
20.9350	9.2320998e-01
20.9360	9.2320904e-01
20.9370	9.2320810e-01
20.9380	9.2320716e-01
20.9390	9.2320622e-01
20.9400	9.2320528e-01
20.9410	9.2320435e-01
20.9420	9.2320341e-01
20.9430	9.2320248e-01
20.9440	9.2320154e-01
20.9450	9.2320061e-01
20.9460	9.2319967e-01
20.9470	9.2319874e-01
20.9480	9.2319781e-01
20.9490	9.2319688e-01
20.9500	9.2319594e-01
20.9510	9.2319501e-01
20.9520	9.2319408e-01
20.9530	9.2319315e-01
20.9540	9.2319223e-01
20.9550	9.2319130e-01
20.9560	9.2319037e-01
20.9570	9.2318944e-01
20.9580	9.2318852e-01
20.9590	9.2318759e-01
20.9600	9.2318667e-01
20.9610	9.2318574e-01
20.9620	9.2318482e-01
20.9630	9.2318390e-01
20.9640	9.2318297e-01
20.9650	9.2318205e-01
20.9660	9.2318113e-01
20.9670	9.2318021e-01
20.9680	9.2317929e-01
20.9690	9.2317837e-01
20.9700	9.2317745e-01
20.9710	9.2317653e-01
20.9720	9.2317562e-01
20.9730	9.2317470e-01
20.9740	9.2317378e-01
20.9750	9.2317287e-01
20.9760	9.2317195e-01
20.9770	9.2317104e-01
20.9780	9.2317012e-01
20.9790	9.2316921e-01
20.9800	9.2316830e-01
20.9810	9.2316738e-01
20.9820	9.2316647e-01
20.9830	9.2316556e-01
20.9840	9.2316465e-01
20.9850	9.2316374e-01
20.9860	9.2316283e-01
20.9870	9.2316192e-01
20.9880	9.2316101e-01
20.9890	9.2316011e-01
20.9900	9.2315920e-01
20.9910	9.2315829e-01
20.9920	9.2315739e-01
20.9930	9.2315648e-01
20.9940	9.2315557e-01
20.9950	9.2315467e-01
20.9960	9.2315377e-01
20.9970	9.2315286e-01
20.9980	9.2315196e-01
20.9990	9.2315106e-01
21.0000	9.2315016e-01
21.0010	9.2314925e-01
21.0020	9.2314835e-01
21.0030	9.2314745e-01
21.0040	9.2314655e-01
21.0050	9.2314565e-01
21.0060	9.2314476e-01
21.0070	9.2314386e-01
21.0080	9.2314296e-01
21.0090	9.2314206e-01
21.0100	9.2314117e-01
21.0110	9.2314027e-01
21.0120	9.2313937e-01
21.0130	9.2313848e-01
21.0140	9.2313758e-01
21.0150	9.2313669e-01
21.0160	9.2313580e-01
21.0170	9.2313490e-01
21.0180	9.2313401e-01
21.0190	9.2313312e-01
21.0200	9.2313223e-01
21.0210	9.2313134e-01
21.0220	9.2313045e-01
21.0230	9.2312956e-01
21.0240	9.2312867e-01
21.0250	9.2312778e-01
21.0260	9.2312689e-01
21.0270	9.2312600e-01
21.0280	9.2312511e-01
21.0290	9.2312423e-01
21.0300	9.2312334e-01
21.0310	9.2312245e-01
21.0320	9.2312157e-01
21.0330	9.2312068e-01
21.0340	9.2311980e-01
21.0350	9.2311891e-01
21.0360	9.2311803e-01
21.0370	9.2311715e-01
21.0380	9.2311626e-01
21.0390	9.2311538e-01
21.0400	9.2311450e-01
21.0410	9.2311362e-01
21.0420	9.2311274e-01
21.0430	9.2311186e-01
21.0440	9.2311098e-01
21.0450	9.2311010e-01
21.0460	9.2310922e-01
21.0470	9.2310834e-01
21.0480	9.2310746e-01
21.0490	9.2310658e-01
21.0500	9.2310570e-01
21.0510	9.2310483e-01
21.0520	9.2310395e-01
21.0530	9.2310307e-01
21.0540	9.2310220e-01
21.0550	9.2310132e-01
21.0560	9.2310045e-01
21.0570	9.2309957e-01
21.0580	9.2309870e-01
21.0590	9.2309783e-01
21.0600	9.2309695e-01
21.0610	9.2309608e-01
21.0620	9.2309521e-01
21.0630	9.2309433e-01
21.0640	9.2309346e-01
21.0650	9.2309259e-01
21.0660	9.2309172e-01
21.0670	9.2309085e-01
21.0680	9.2308998e-01
21.0690	9.2308911e-01
21.0700	9.2308824e-01
21.0710	9.2308737e-01
21.0720	9.2308651e-01
21.0730	9.2308564e-01
21.0740	9.2308477e-01
21.0750	9.2308390e-01
21.0760	9.2308304e-01
21.0770	9.2308217e-01
21.0780	9.2308130e-01
21.0790	9.2308044e-01
21.0800	9.2307957e-01
21.0810	9.2307871e-01
21.0820	9.2307784e-01
21.0830	9.2307698e-01
21.0840	9.2307611e-01
21.0850	9.2307525e-01
21.0860	9.2307439e-01
21.0870	9.2307353e-01
21.0880	9.2307266e-01
21.0890	9.2307180e-01
21.0900	9.2307094e-01
21.0910	9.2307008e-01
21.0920	9.2306922e-01
21.0930	9.2306836e-01
21.0940	9.2306750e-01
21.0950	9.2306664e-01
21.0960	9.2306578e-01
21.0970	9.2306492e-01
21.0980	9.2306406e-01
21.0990	9.2306320e-01
21.1000	9.2306234e-01
21.1010	9.2306149e-01
21.1020	9.2306063e-01
21.1030	9.2305977e-01
21.1040	9.2305892e-01
21.1050	9.2305806e-01
21.1060	9.2305720e-01
21.1070	9.2305635e-01
21.1080	9.2305549e-01
21.1090	9.2305464e-01
21.1100	9.2305378e-01
21.1110	9.2305293e-01
21.1120	9.2305207e-01
21.1130	9.2305122e-01
21.1140	9.2305037e-01
21.1150	9.2304951e-01
21.1160	9.2304866e-01
21.1170	9.2304781e-01
21.1180	9.2304696e-01
21.1190	9.2304610e-01
21.1200	9.2304525e-01
21.1210	9.2304440e-01
21.1220	9.2304355e-01
21.1230	9.2304270e-01
21.1240	9.2304185e-01
21.1250	9.2304100e-01
21.1260	9.2304015e-01
21.1270	9.2303930e-01
21.1280	9.2303845e-01
21.1290	9.2303760e-01
21.1300	9.2303675e-01
21.1310	9.2303591e-01
21.1320	9.2303506e-01
21.1330	9.2303421e-01
21.1340	9.2303336e-01
21.1350	9.2303252e-01
21.1360	9.2303167e-01
21.1370	9.2303082e-01
21.1380	9.2302998e-01
21.1390	9.2302913e-01
21.1400	9.2302828e-01
21.1410	9.2302744e-01
21.1420	9.2302659e-01
21.1430	9.2302575e-01
21.1440	9.2302490e-01
21.1450	9.2302406e-01
21.1460	9.2302322e-01
21.1470	9.2302237e-01
21.1480	9.2302153e-01
21.1490	9.2302068e-01
21.1500	9.2301984e-01
21.1510	9.2301900e-01
21.1520	9.2301816e-01
21.1530	9.2301731e-01
21.1540	9.2301647e-01
21.1550	9.2301563e-01
21.1560	9.2301479e-01
21.1570	9.2301395e-01
21.1580	9.2301311e-01
21.1590	9.2301226e-01
21.1600	9.2301142e-01
21.1610	9.2301058e-01
21.1620	9.2300974e-01
21.1630	9.2300890e-01
21.1640	9.2300806e-01
21.1650	9.2300722e-01
21.1660	9.2300638e-01
21.1670	9.2300555e-01
21.1680	9.2300471e-01
21.1690	9.2300387e-01
21.1700	9.2300303e-01
21.1710	9.2300219e-01
21.1720	9.2300135e-01
21.1730	9.2300052e-01
21.1740	9.2299968e-01
21.1750	9.2299884e-01
21.1760	9.2299800e-01
21.1770	9.2299717e-01
21.1780	9.2299633e-01
21.1790	9.2299549e-01
21.1800	9.2299466e-01
21.1810	9.2299382e-01
21.1820	9.2299299e-01
21.1830	9.2299215e-01
21.1840	9.2299131e-01
21.1850	9.2299048e-01
21.1860	9.2298964e-01
21.1870	9.2298881e-01
21.1880	9.2298797e-01
21.1890	9.2298714e-01
21.1900	9.2298631e-01
21.1910	9.2298547e-01
21.1920	9.2298464e-01
21.1930	9.2298380e-01
21.1940	9.2298297e-01
21.1950	9.2298214e-01
21.1960	9.2298130e-01
21.1970	9.2298047e-01
21.1980	9.2297964e-01
21.1990	9.2297880e-01
21.2000	9.2297797e-01
21.2010	9.2297714e-01
21.2020	9.2297631e-01
21.2030	9.2297547e-01
21.2040	9.2297464e-01
21.2050	9.2297381e-01
21.2060	9.2297298e-01
21.2070	9.2297215e-01
21.2080	9.2297132e-01
21.2090	9.2297049e-01
21.2100	9.2296965e-01
21.2110	9.2296882e-01
21.2120	9.2296799e-01
21.2130	9.2296716e-01
21.2140	9.2296633e-01
21.2150	9.2296550e-01
21.2160	9.2296467e-01
21.2170	9.2296384e-01
21.2180	9.2296301e-01
21.2190	9.2296218e-01
21.2200	9.2296135e-01
21.2210	9.2296052e-01
21.2220	9.2295969e-01
21.2230	9.2295886e-01
21.2240	9.2295804e-01
21.2250	9.2295721e-01
21.2260	9.2295638e-01
21.2270	9.2295555e-01
21.2280	9.2295472e-01
21.2290	9.2295389e-01
21.2300	9.2295306e-01
21.2310	9.2295224e-01
21.2320	9.2295141e-01
21.2330	9.2295058e-01
21.2340	9.2294975e-01
21.2350	9.2294892e-01
21.2360	9.2294810e-01
21.2370	9.2294727e-01
21.2380	9.2294644e-01
21.2390	9.2294561e-01
21.2400	9.2294479e-01
21.2410	9.2294396e-01
