# Coupling strength K	Order parameter |r|
4.850000e-01	9.457125e-01
4.850000e-01	9.457127e-01
4.850000e-01	9.457129e-01
4.850000e-01	9.457131e-01
4.850000e-01	9.457134e-01
4.850000e-01	9.457135e-01
4.850000e-01	9.457137e-01
4.850000e-01	9.457139e-01
4.850000e-01	9.457141e-01
4.850000e-01	9.457143e-01
4.850000e-01	9.457144e-01
4.850000e-01	9.457146e-01
4.850000e-01	9.457148e-01
4.850000e-01	9.457149e-01
4.850000e-01	9.457151e-01
4.850000e-01	9.457152e-01
4.850000e-01	9.457153e-01
4.850000e-01	9.457155e-01
4.850000e-01	9.457156e-01
4.850000e-01	9.457157e-01
4.850000e-01	9.457159e-01
4.850000e-01	9.457160e-01
4.850000e-01	9.457161e-01
4.850000e-01	9.457162e-01
4.850000e-01	9.457163e-01
4.850000e-01	9.457164e-01
4.850000e-01	9.457165e-01
4.850000e-01	9.457166e-01
4.850000e-01	9.457167e-01
4.850000e-01	9.457168e-01
4.850000e-01	9.457169e-01
4.850000e-01	9.457170e-01
4.850000e-01	9.457170e-01
4.850000e-01	9.457171e-01
4.850000e-01	9.457172e-01
4.850000e-01	9.457173e-01
4.850000e-01	9.457173e-01
4.850000e-01	9.457174e-01
4.850000e-01	9.457175e-01
4.850000e-01	9.457175e-01
4.850000e-01	9.457176e-01
4.850000e-01	9.457177e-01
4.850000e-01	9.457177e-01
4.850000e-01	9.457178e-01
4.850000e-01	9.457178e-01
4.850000e-01	9.457179e-01
4.850000e-01	9.457179e-01
4.850000e-01	9.457180e-01
4.850000e-01	9.457180e-01
4.850000e-01	9.457181e-01
4.850000e-01	9.457181e-01
4.850000e-01	9.457182e-01
4.850000e-01	9.457182e-01
4.850000e-01	9.457182e-01
4.850000e-01	9.457183e-01
4.850000e-01	9.457183e-01
4.850000e-01	9.457184e-01
4.850000e-01	9.457184e-01
4.850000e-01	9.457184e-01
4.850000e-01	9.457185e-01
4.850000e-01	9.457185e-01
4.850000e-01	9.457185e-01
4.850000e-01	9.457186e-01
4.850000e-01	9.457186e-01
4.850000e-01	9.457186e-01
4.850000e-01	9.457186e-01
4.850000e-01	9.457187e-01
4.850000e-01	9.457187e-01
4.850000e-01	9.457187e-01
4.850000e-01	9.457187e-01
4.850000e-01	9.457188e-01
4.850000e-01	9.457188e-01
4.850000e-01	9.457188e-01
4.850000e-01	9.457188e-01
4.850000e-01	9.457189e-01
4.850000e-01	9.457189e-01
4.850000e-01	9.457189e-01
4.850000e-01	9.457189e-01
4.850000e-01	9.457189e-01
4.850000e-01	9.457189e-01
4.850000e-01	9.457190e-01
4.850000e-01	9.457190e-01
4.850000e-01	9.457190e-01
4.850000e-01	9.457190e-01
4.850000e-01	9.457190e-01
4.850000e-01	9.457190e-01
4.900000e-01	9.470566e-01
4.900000e-01	9.470569e-01
4.900000e-01	9.470572e-01
4.900000e-01	9.470575e-01
4.900000e-01	9.470578e-01
4.900000e-01	9.470581e-01
4.900000e-01	9.470583e-01
4.900000e-01	9.470586e-01
4.900000e-01	9.470588e-01
4.900000e-01	9.470591e-01
4.900000e-01	9.470593e-01
4.900000e-01	9.470595e-01
4.900000e-01	9.470598e-01
4.900000e-01	9.470600e-01
4.900000e-01	9.470602e-01
4.900000e-01	9.470604e-01
4.900000e-01	9.470606e-01
4.900000e-01	9.470608e-01
4.900000e-01	9.470609e-01
4.900000e-01	9.470611e-01
4.900000e-01	9.470613e-01
4.900000e-01	9.470615e-01
4.900000e-01	9.470616e-01
4.900000e-01	9.470618e-01
4.900000e-01	9.470619e-01
4.900000e-01	9.470621e-01
4.900000e-01	9.470622e-01
4.900000e-01	9.470623e-01
4.900000e-01	9.470625e-01
4.900000e-01	9.470626e-01
4.900000e-01	9.470627e-01
4.900000e-01	9.470628e-01
4.900000e-01	9.470629e-01
4.900000e-01	9.470630e-01
4.900000e-01	9.470631e-01
4.900000e-01	9.470632e-01
4.900000e-01	9.470633e-01
4.900000e-01	9.470634e-01
4.900000e-01	9.470635e-01
4.900000e-01	9.470636e-01
4.900000e-01	9.470637e-01
4.900000e-01	9.470638e-01
4.900000e-01	9.470639e-01
4.900000e-01	9.470639e-01
4.900000e-01	9.470640e-01
4.900000e-01	9.470641e-01
4.900000e-01	9.470642e-01
4.900000e-01	9.470642e-01
4.900000e-01	9.470643e-01
4.900000e-01	9.470644e-01
4.900000e-01	9.470644e-01
4.900000e-01	9.470645e-01
4.900000e-01	9.470645e-01
4.900000e-01	9.470646e-01
4.900000e-01	9.470646e-01
4.900000e-01	9.470647e-01
4.900000e-01	9.470647e-01
4.900000e-01	9.470648e-01
4.900000e-01	9.470648e-01
4.900000e-01	9.470649e-01
4.900000e-01	9.470649e-01
4.900000e-01	9.470650e-01
4.900000e-01	9.470650e-01
4.900000e-01	9.470651e-01
4.900000e-01	9.470651e-01
4.900000e-01	9.470651e-01
4.900000e-01	9.470652e-01
4.900000e-01	9.470652e-01
4.900000e-01	9.470652e-01
4.900000e-01	9.470653e-01
4.900000e-01	9.470653e-01
4.900000e-01	9.470653e-01
4.900000e-01	9.470654e-01
4.900000e-01	9.470654e-01
4.900000e-01	9.470654e-01
4.900000e-01	9.470654e-01
4.900000e-01	9.470655e-01
4.900000e-01	9.470655e-01
4.900000e-01	9.470655e-01
4.900000e-01	9.470655e-01
4.900000e-01	9.470656e-01
4.900000e-01	9.470656e-01
4.900000e-01	9.470656e-01
4.900000e-01	9.470656e-01
4.900000e-01	9.470656e-01
4.900000e-01	9.470657e-01
4.900000e-01	9.470657e-01
4.900000e-01	9.470657e-01
4.900000e-01	9.470657e-01
4.900000e-01	9.470657e-01
4.900000e-01	9.470657e-01
4.900000e-01	9.470658e-01
4.900000e-01	9.470658e-01
4.900000e-01	9.470658e-01
4.900000e-01	9.470658e-01
4.900000e-01	9.470658e-01
4.900000e-01	9.470658e-01
4.900000e-01	9.470658e-01
4.900000e-01	9.470659e-01
4.900000e-01	9.470659e-01
4.950000e-01	9.483459e-01
4.950000e-01	9.483462e-01
4.950000e-01	9.483465e-01
4.950000e-01	9.483467e-01
4.950000e-01	9.483470e-01
4.950000e-01	9.483472e-01
4.950000e-01	9.483475e-01
4.950000e-01	9.483477e-01
4.950000e-01	9.483479e-01
4.950000e-01	9.483482e-01
4.950000e-01	9.483484e-01
4.950000e-01	9.483486e-01
4.950000e-01	9.483488e-01
4.950000e-01	9.483490e-01
4.950000e-01	9.483491e-01
4.950000e-01	9.483493e-01
4.950000e-01	9.483495e-01
4.950000e-01	9.483497e-01
4.950000e-01	9.483498e-01
4.950000e-01	9.483500e-01
4.950000e-01	9.483501e-01
4.950000e-01	9.483503e-01
4.950000e-01	9.483504e-01
4.950000e-01	9.483505e-01
4.950000e-01	9.483507e-01
4.950000e-01	9.483508e-01
4.950000e-01	9.483509e-01
4.950000e-01	9.483510e-01
4.950000e-01	9.483511e-01
4.950000e-01	9.483513e-01
4.950000e-01	9.483514e-01
4.950000e-01	9.483515e-01
4.950000e-01	9.483516e-01
4.950000e-01	9.483517e-01
4.950000e-01	9.483517e-01
4.950000e-01	9.483518e-01
4.950000e-01	9.483519e-01
4.950000e-01	9.483520e-01
4.950000e-01	9.483521e-01
4.950000e-01	9.483522e-01
4.950000e-01	9.483522e-01
4.950000e-01	9.483523e-01
4.950000e-01	9.483524e-01
4.950000e-01	9.483524e-01
4.950000e-01	9.483525e-01
4.950000e-01	9.483526e-01
4.950000e-01	9.483526e-01
4.950000e-01	9.483527e-01
4.950000e-01	9.483528e-01
4.950000e-01	9.483528e-01
4.950000e-01	9.483529e-01
4.950000e-01	9.483529e-01
4.950000e-01	9.483530e-01
4.950000e-01	9.483530e-01
4.950000e-01	9.483531e-01
4.950000e-01	9.483531e-01
4.950000e-01	9.483531e-01
4.950000e-01	9.483532e-01
4.950000e-01	9.483532e-01
4.950000e-01	9.483533e-01
4.950000e-01	9.483533e-01
4.950000e-01	9.483533e-01
4.950000e-01	9.483534e-01
4.950000e-01	9.483534e-01
4.950000e-01	9.483534e-01
4.950000e-01	9.483535e-01
4.950000e-01	9.483535e-01
4.950000e-01	9.483535e-01
4.950000e-01	9.483536e-01
4.950000e-01	9.483536e-01
4.950000e-01	9.483536e-01
4.950000e-01	9.483536e-01
4.950000e-01	9.483537e-01
4.950000e-01	9.483537e-01
4.950000e-01	9.483537e-01
4.950000e-01	9.483537e-01
4.950000e-01	9.483538e-01
4.950000e-01	9.483538e-01
4.950000e-01	9.483538e-01
4.950000e-01	9.483538e-01
4.950000e-01	9.483538e-01
4.950000e-01	9.483539e-01
4.950000e-01	9.483539e-01
4.950000e-01	9.483539e-01
4.950000e-01	9.483539e-01
4.950000e-01	9.483539e-01
4.950000e-01	9.483539e-01
4.950000e-01	9.483540e-01
4.950000e-01	9.483540e-01
4.950000e-01	9.483540e-01
4.950000e-01	9.483540e-01
4.950000e-01	9.483540e-01
4.950000e-01	9.483540e-01
4.950000e-01	9.483540e-01
4.950000e-01	9.483540e-01
4.950000e-01	9.483541e-01
4.950000e-01	9.483541e-01
4.950000e-01	9.483541e-01
4.950000e-01	9.483541e-01
4.950000e-01	9.483541e-01
5.000000e-01	9.495811e-01
5.000000e-01	9.495813e-01
5.000000e-01	9.495816e-01
5.000000e-01	9.495818e-01
5.000000e-01	9.495820e-01
5.000000e-01	9.495823e-01
5.000000e-01	9.495825e-01
5.000000e-01	9.495827e-01
5.000000e-01	9.495829e-01
5.000000e-01	9.495831e-01
5.000000e-01	9.495833e-01
5.000000e-01	9.495834e-01
5.000000e-01	9.495836e-01
5.000000e-01	9.495838e-01
5.000000e-01	9.495840e-01
5.000000e-01	9.495841e-01
5.000000e-01	9.495843e-01
5.000000e-01	9.495844e-01
5.000000e-01	9.495845e-01
5.000000e-01	9.495847e-01
5.000000e-01	9.495848e-01
5.000000e-01	9.495849e-01
5.000000e-01	9.495851e-01
5.000000e-01	9.495852e-01
5.000000e-01	9.495853e-01
5.000000e-01	9.495854e-01
5.000000e-01	9.495855e-01
5.000000e-01	9.495856e-01
5.000000e-01	9.495857e-01
5.000000e-01	9.495858e-01
5.000000e-01	9.495859e-01
5.000000e-01	9.495860e-01
5.000000e-01	9.495861e-01
5.000000e-01	9.495862e-01
5.000000e-01	9.495863e-01
5.000000e-01	9.495863e-01
5.000000e-01	9.495864e-01
5.000000e-01	9.495865e-01
5.000000e-01	9.495866e-01
5.000000e-01	9.495866e-01
5.000000e-01	9.495867e-01
5.000000e-01	9.495867e-01
5.000000e-01	9.495868e-01
5.000000e-01	9.495869e-01
5.000000e-01	9.495869e-01
5.000000e-01	9.495870e-01
5.000000e-01	9.495870e-01
5.000000e-01	9.495871e-01
5.000000e-01	9.495871e-01
5.000000e-01	9.495872e-01
5.000000e-01	9.495872e-01
5.000000e-01	9.495873e-01
5.000000e-01	9.495873e-01
5.000000e-01	9.495874e-01
5.000000e-01	9.495874e-01
5.000000e-01	9.495874e-01
5.000000e-01	9.495875e-01
5.000000e-01	9.495875e-01
5.000000e-01	9.495875e-01
5.000000e-01	9.495876e-01
5.000000e-01	9.495876e-01
5.000000e-01	9.495876e-01
5.000000e-01	9.495877e-01
5.000000e-01	9.495877e-01
5.000000e-01	9.495877e-01
5.000000e-01	9.495878e-01
5.000000e-01	9.495878e-01
5.000000e-01	9.495878e-01
5.000000e-01	9.495878e-01
5.000000e-01	9.495879e-01
5.000000e-01	9.495879e-01
5.000000e-01	9.495879e-01
5.000000e-01	9.495879e-01
5.000000e-01	9.495879e-01
5.000000e-01	9.495880e-01
5.000000e-01	9.495880e-01
5.000000e-01	9.495880e-01
5.000000e-01	9.495880e-01
5.000000e-01	9.495880e-01
5.000000e-01	9.495881e-01
5.000000e-01	9.495881e-01
5.000000e-01	9.495881e-01
5.000000e-01	9.495881e-01
5.000000e-01	9.495881e-01
5.000000e-01	9.495881e-01
5.000000e-01	9.495881e-01
5.000000e-01	9.495882e-01
5.000000e-01	9.495882e-01
5.000000e-01	9.495882e-01
5.000000e-01	9.495882e-01
5.000000e-01	9.495882e-01
5.000000e-01	9.495882e-01
5.000000e-01	9.495882e-01
5.000000e-01	9.495882e-01
5.000000e-01	9.495882e-01
5.000000e-01	9.495883e-01
5.000000e-01	9.495883e-01
5.000000e-01	9.495883e-01
5.000000e-01	9.495883e-01
5.000000e-01	9.495883e-01
5.050000e-01	9.508319e-01
5.050000e-01	9.508340e-01
5.050000e-01	9.508363e-01
5.050000e-01	9.508386e-01
5.050000e-01	9.508411e-01
5.050000e-01	9.508436e-01
5.050000e-01	9.508462e-01
5.050000e-01	9.508489e-01
5.050000e-01	9.508517e-01
5.050000e-01	9.508546e-01
5.050000e-01	9.508576e-01
5.050000e-01	9.508608e-01
5.050000e-01	9.508640e-01
5.050000e-01	9.508674e-01
5.050000e-01	9.508709e-01
5.050000e-01	9.508745e-01
5.050000e-01	9.508782e-01
5.050000e-01	9.508821e-01
5.050000e-01	9.508862e-01
5.050000e-01	9.508904e-01
5.050000e-01	9.508947e-01
5.050000e-01	9.508992e-01
5.050000e-01	9.509039e-01
5.050000e-01	9.509087e-01
5.050000e-01	9.509138e-01
5.050000e-01	9.509190e-01
5.050000e-01	9.509244e-01
5.050000e-01	9.509300e-01
5.050000e-01	9.509359e-01
5.050000e-01	9.509419e-01
5.050000e-01	9.509482e-01
5.050000e-01	9.509547e-01
5.050000e-01	9.509614e-01
5.050000e-01	9.509684e-01
5.050000e-01	9.509757e-01
5.050000e-01	9.509832e-01
5.050000e-01	9.509911e-01
5.050000e-01	9.509992e-01
5.050000e-01	9.510076e-01
5.050000e-01	9.510163e-01
5.050000e-01	9.510254e-01
5.050000e-01	9.510348e-01
5.050000e-01	9.510446e-01
5.050000e-01	9.510547e-01
5.050000e-01	9.510652e-01
5.050000e-01	9.510761e-01
5.050000e-01	9.510874e-01
5.050000e-01	9.510991e-01
5.050000e-01	9.511113e-01
5.050000e-01	9.511239e-01
5.050000e-01	9.511370e-01
5.050000e-01	9.511506e-01
5.050000e-01	9.511647e-01
5.050000e-01	9.511793e-01
5.050000e-01	9.511945e-01
5.050000e-01	9.512102e-01
5.050000e-01	9.512265e-01
5.050000e-01	9.512434e-01
5.050000e-01	9.512609e-01
5.050000e-01	9.512790e-01
5.050000e-01	9.512978e-01
5.050000e-01	9.513173e-01
5.050000e-01	9.513375e-01
5.050000e-01	9.513583e-01
5.050000e-01	9.513800e-01
5.050000e-01	9.514023e-01
5.050000e-01	9.514255e-01
5.050000e-01	9.514494e-01
5.050000e-01	9.514742e-01
5.050000e-01	9.514997e-01
5.050000e-01	9.515261e-01
5.050000e-01	9.515534e-01
5.050000e-01	9.515815e-01
5.050000e-01	9.516104e-01
5.050000e-01	9.516403e-01
5.050000e-01	9.516710e-01
5.050000e-01	9.517025e-01
5.050000e-01	9.517350e-01
5.050000e-01	9.517683e-01
5.050000e-01	9.518024e-01
5.050000e-01	9.518373e-01
5.050000e-01	9.518730e-01
5.050000e-01	9.519093e-01
5.050000e-01	9.519464e-01
5.050000e-01	9.519839e-01
5.050000e-01	9.520220e-01
5.050000e-01	9.520604e-01
5.050000e-01	9.520990e-01
5.050000e-01	9.521376e-01
5.050000e-01	9.521760e-01
5.050000e-01	9.522139e-01
5.050000e-01	9.522511e-01
5.050000e-01	9.522871e-01
5.050000e-01	9.523215e-01
5.050000e-01	9.523537e-01
5.050000e-01	9.523830e-01
5.050000e-01	9.524088e-01
5.050000e-01	9.524300e-01
5.050000e-01	9.524455e-01
5.050000e-01	9.524539e-01
5.100000e-01	9.519054e-01
5.100000e-01	9.519055e-01
5.100000e-01	9.519057e-01
5.100000e-01	9.519058e-01
5.100000e-01	9.519060e-01
5.100000e-01	9.519061e-01
5.100000e-01	9.519062e-01
5.100000e-01	9.519064e-01
5.100000e-01	9.519065e-01
5.100000e-01	9.519066e-01
5.100000e-01	9.519067e-01
5.100000e-01	9.519068e-01
5.100000e-01	9.519069e-01
5.100000e-01	9.519070e-01
5.100000e-01	9.519071e-01
5.100000e-01	9.519072e-01
5.100000e-01	9.519073e-01
5.100000e-01	9.519074e-01
5.100000e-01	9.519075e-01
5.100000e-01	9.519076e-01
5.100000e-01	9.519076e-01
5.100000e-01	9.519077e-01
5.100000e-01	9.519078e-01
5.100000e-01	9.519079e-01
5.100000e-01	9.519079e-01
5.100000e-01	9.519080e-01
5.100000e-01	9.519081e-01
5.100000e-01	9.519081e-01
5.100000e-01	9.519082e-01
5.100000e-01	9.519082e-01
5.100000e-01	9.519083e-01
5.100000e-01	9.519084e-01
5.100000e-01	9.519084e-01
5.100000e-01	9.519085e-01
5.100000e-01	9.519085e-01
5.100000e-01	9.519085e-01
5.100000e-01	9.519086e-01
5.100000e-01	9.519086e-01
5.100000e-01	9.519087e-01
5.100000e-01	9.519087e-01
5.100000e-01	9.519087e-01
5.100000e-01	9.519088e-01
5.100000e-01	9.519088e-01
5.100000e-01	9.519089e-01
5.100000e-01	9.519089e-01
5.100000e-01	9.519089e-01
5.100000e-01	9.519089e-01
5.100000e-01	9.519090e-01
5.100000e-01	9.519090e-01
5.100000e-01	9.519090e-01
5.100000e-01	9.519091e-01
5.100000e-01	9.519091e-01
5.100000e-01	9.519091e-01
5.100000e-01	9.519091e-01
5.100000e-01	9.519092e-01
5.100000e-01	9.519092e-01
5.100000e-01	9.519092e-01
5.100000e-01	9.519092e-01
5.100000e-01	9.519092e-01
5.100000e-01	9.519093e-01
5.100000e-01	9.519093e-01
5.100000e-01	9.519093e-01
5.100000e-01	9.519093e-01
5.100000e-01	9.519093e-01
5.100000e-01	9.519093e-01
5.100000e-01	9.519094e-01
5.100000e-01	9.519094e-01
5.100000e-01	9.519094e-01
5.100000e-01	9.519094e-01
5.100000e-01	9.519094e-01
5.100000e-01	9.519094e-01
5.100000e-01	9.519094e-01
5.100000e-01	9.519095e-01
5.100000e-01	9.519095e-01
5.100000e-01	9.519095e-01
5.100000e-01	9.519095e-01
5.100000e-01	9.519095e-01
5.100000e-01	9.519095e-01
5.100000e-01	9.519095e-01
5.100000e-01	9.519095e-01
5.100000e-01	9.519095e-01
5.100000e-01	9.519095e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519096e-01
5.100000e-01	9.519097e-01
5.150000e-01	9.529980e-01
5.150000e-01	9.529982e-01
5.150000e-01	9.529984e-01
5.150000e-01	9.529986e-01
5.150000e-01	9.529988e-01
5.150000e-01	9.529989e-01
5.150000e-01	9.529991e-01
5.150000e-01	9.529992e-01
5.150000e-01	9.529994e-01
5.150000e-01	9.529995e-01
5.150000e-01	9.529997e-01
5.150000e-01	9.529998e-01
5.150000e-01	9.529999e-01
5.150000e-01	9.530000e-01
5.150000e-01	9.530002e-01
5.150000e-01	9.530003e-01
5.150000e-01	9.530004e-01
5.150000e-01	9.530005e-01
5.150000e-01	9.530006e-01
5.150000e-01	9.530007e-01
5.150000e-01	9.530008e-01
5.150000e-01	9.530009e-01
5.150000e-01	9.530009e-01
5.150000e-01	9.530010e-01
5.150000e-01	9.530011e-01
5.150000e-01	9.530012e-01
5.150000e-01	9.530013e-01
5.150000e-01	9.530013e-01
5.150000e-01	9.530014e-01
5.150000e-01	9.530015e-01
5.150000e-01	9.530015e-01
5.150000e-01	9.530016e-01
5.150000e-01	9.530017e-01
5.150000e-01	9.530017e-01
5.150000e-01	9.530018e-01
5.150000e-01	9.530018e-01
5.150000e-01	9.530019e-01
5.150000e-01	9.530019e-01
5.150000e-01	9.530020e-01
5.150000e-01	9.530020e-01
5.150000e-01	9.530021e-01
5.150000e-01	9.530021e-01
5.150000e-01	9.530022e-01
5.150000e-01	9.530022e-01
5.150000e-01	9.530022e-01
5.150000e-01	9.530023e-01
5.150000e-01	9.530023e-01
5.150000e-01	9.530023e-01
5.150000e-01	9.530024e-01
5.150000e-01	9.530024e-01
5.150000e-01	9.530024e-01
5.150000e-01	9.530025e-01
5.150000e-01	9.530025e-01
5.150000e-01	9.530025e-01
5.150000e-01	9.530026e-01
5.150000e-01	9.530026e-01
5.150000e-01	9.530026e-01
5.150000e-01	9.530026e-01
5.150000e-01	9.530026e-01
5.150000e-01	9.530027e-01
5.150000e-01	9.530027e-01
5.150000e-01	9.530027e-01
5.150000e-01	9.530027e-01
5.150000e-01	9.530027e-01
5.150000e-01	9.530028e-01
5.150000e-01	9.530028e-01
5.150000e-01	9.530028e-01
5.150000e-01	9.530028e-01
5.150000e-01	9.530028e-01
5.150000e-01	9.530028e-01
5.150000e-01	9.530029e-01
5.150000e-01	9.530029e-01
5.150000e-01	9.530029e-01
5.150000e-01	9.530029e-01
5.150000e-01	9.530029e-01
5.150000e-01	9.530029e-01
5.150000e-01	9.530029e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530030e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.150000e-01	9.530031e-01
5.200000e-01	9.540510e-01
5.200000e-01	9.540512e-01
5.200000e-01	9.540513e-01
5.200000e-01	9.540515e-01
5.200000e-01	9.540516e-01
5.200000e-01	9.540518e-01
5.200000e-01	9.540519e-01
5.200000e-01	9.540521e-01
5.200000e-01	9.540522e-01
5.200000e-01	9.540523e-01
5.200000e-01	9.540524e-01
5.200000e-01	9.540526e-01
5.200000e-01	9.540527e-01
5.200000e-01	9.540528e-01
5.200000e-01	9.540529e-01
5.200000e-01	9.540530e-01
5.200000e-01	9.540531e-01
5.200000e-01	9.540532e-01
5.200000e-01	9.540533e-01
5.200000e-01	9.540534e-01
5.200000e-01	9.540535e-01
5.200000e-01	9.540535e-01
5.200000e-01	9.540536e-01
5.200000e-01	9.540537e-01
5.200000e-01	9.540538e-01
5.200000e-01	9.540538e-01
5.200000e-01	9.540539e-01
5.200000e-01	9.540540e-01
5.200000e-01	9.540540e-01
5.200000e-01	9.540541e-01
5.200000e-01	9.540541e-01
5.200000e-01	9.540542e-01
5.200000e-01	9.540542e-01
5.200000e-01	9.540543e-01
5.200000e-01	9.540543e-01
5.200000e-01	9.540544e-01
5.200000e-01	9.540544e-01
5.200000e-01	9.540545e-01
5.200000e-01	9.540545e-01
5.200000e-01	9.540546e-01
5.200000e-01	9.540546e-01
5.200000e-01	9.540546e-01
5.200000e-01	9.540547e-01
5.200000e-01	9.540547e-01
5.200000e-01	9.540548e-01
5.200000e-01	9.540548e-01
5.200000e-01	9.540548e-01
5.200000e-01	9.540548e-01
5.200000e-01	9.540549e-01
5.200000e-01	9.540549e-01
5.200000e-01	9.540549e-01
5.200000e-01	9.540550e-01
5.200000e-01	9.540550e-01
5.200000e-01	9.540550e-01
5.200000e-01	9.540550e-01
5.200000e-01	9.540551e-01
5.200000e-01	9.540551e-01
5.200000e-01	9.540551e-01
5.200000e-01	9.540551e-01
5.200000e-01	9.540551e-01
5.200000e-01	9.540552e-01
5.200000e-01	9.540552e-01
5.200000e-01	9.540552e-01
5.200000e-01	9.540552e-01
5.200000e-01	9.540552e-01
5.200000e-01	9.540552e-01
5.200000e-01	9.540552e-01
5.200000e-01	9.540553e-01
5.200000e-01	9.540553e-01
5.200000e-01	9.540553e-01
5.200000e-01	9.540553e-01
5.200000e-01	9.540553e-01
5.200000e-01	9.540553e-01
5.200000e-01	9.540553e-01
5.200000e-01	9.540553e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540554e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.200000e-01	9.540555e-01
5.250000e-01	9.550652e-01
5.250000e-01	9.550653e-01
5.250000e-01	9.550655e-01
5.250000e-01	9.550656e-01
5.250000e-01	9.550658e-01
5.250000e-01	9.550659e-01
5.250000e-01	9.550660e-01
5.250000e-01	9.550662e-01
5.250000e-01	9.550663e-01
5.250000e-01	9.550664e-01
5.250000e-01	9.550665e-01
5.250000e-01	9.550666e-01
5.250000e-01	9.550667e-01
5.250000e-01	9.550668e-01
5.250000e-01	9.550669e-01
5.250000e-01	9.550670e-01
5.250000e-01	9.550671e-01
5.250000e-01	9.550672e-01
5.250000e-01	9.550672e-01
5.250000e-01	9.550673e-01
5.250000e-01	9.550674e-01
5.250000e-01	9.550675e-01
5.250000e-01	9.550675e-01
5.250000e-01	9.550676e-01
5.250000e-01	9.550677e-01
5.250000e-01	9.550677e-01
5.250000e-01	9.550678e-01
5.250000e-01	9.550679e-01
5.250000e-01	9.550679e-01
5.250000e-01	9.550680e-01
5.250000e-01	9.550680e-01
5.250000e-01	9.550681e-01
5.250000e-01	9.550681e-01
5.250000e-01	9.550682e-01
5.250000e-01	9.550682e-01
5.250000e-01	9.550682e-01
5.250000e-01	9.550683e-01
5.250000e-01	9.550683e-01
5.250000e-01	9.550684e-01
5.250000e-01	9.550684e-01
5.250000e-01	9.550684e-01
5.250000e-01	9.550685e-01
5.250000e-01	9.550685e-01
5.250000e-01	9.550685e-01
5.250000e-01	9.550686e-01
5.250000e-01	9.550686e-01
5.250000e-01	9.550686e-01
5.250000e-01	9.550686e-01
5.250000e-01	9.550687e-01
5.250000e-01	9.550687e-01
5.250000e-01	9.550687e-01
5.250000e-01	9.550687e-01
5.250000e-01	9.550688e-01
5.250000e-01	9.550688e-01
5.250000e-01	9.550688e-01
5.250000e-01	9.550688e-01
5.250000e-01	9.550688e-01
5.250000e-01	9.550689e-01
5.250000e-01	9.550689e-01
5.250000e-01	9.550689e-01
5.250000e-01	9.550689e-01
5.250000e-01	9.550689e-01
5.250000e-01	9.550689e-01
5.250000e-01	9.550690e-01
5.250000e-01	9.550690e-01
5.250000e-01	9.550690e-01
5.250000e-01	9.550690e-01
5.250000e-01	9.550690e-01
5.250000e-01	9.550690e-01
5.250000e-01	9.550690e-01
5.250000e-01	9.550690e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550691e-01
5.250000e-01	9.550692e-01
5.250000e-01	9.550692e-01
5.250000e-01	9.550692e-01
5.250000e-01	9.550692e-01
